clust,comp,name,text,comp_order,clust_order,rule
3,1,090000648408eb68,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. 

Therefore, efficacy data should be required for all pesticides.

Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.

Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.

EPA must investigate possible synergistic effects of all pesticides.",119,29,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408f14b,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",121,30,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408fb3b,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

Efficacy data should be required for all pesticides, because determining whether a pesticide causes unreasonable adverse effects means considering all the risks and benefits, and that means determining whether a pesticide is effective or not. 

Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms, and synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide. Therefore, EPA must investigate possible synergistic effects of all pesticides.
",128,31,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408ef48,"
    Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
    The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
    Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
    Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
    EPA must investigate possible synergistic effects of all pesticides.
",131,32,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408e830,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.

Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.

Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide
.
EPA must investigate possible synergistic effects of all pesticides.",134,33,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408f297,"I hope you will incorporate the following issues in your pesticide assessments:

Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
    
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
    
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
    
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
    
The EPA should and must investigate possible synergistic effects of all pesticides. 
",140,34,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408f2a2,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions. 
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides. 
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms. 
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide. 
EPA must investigate possible synergistic effects of all pesticides. 
",150,35,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408f3e3,"Regarding your proposal to require data that will help you determine synergistic effects of some pesticides, is an odd thing. I would think it would be common sense to investigate synergy and to determine the need for pesticides. I am glad that this is finally a consideration as, again, making synergy important seems like common sense.

Please note the following:

- Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
- The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires the EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
- Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
- Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
- EPA must investigate possible synergistic effects of all pesticides.

For too long, the pesticide/herbicide industries have down-played the effects, synergistically or otherwise, of their products. We're also in a period when the EPA seems like an untrustworthy organization in that the head is not that interested in environmental protection, but only in the profits of chemical companies, including pesticides, herbicides, oil, etc. So, if this is a for-real request on what we, the people, care about, then know this....we care deeply about the health of our world, of each of us as humans, of our soils, of our flora and fauna, of the animals we must try harder to share this world with. I obviously could go on. 

Prove me wrong. Tell me that the EPA really is making synergy a real consideration. Thank you!",158,36,EPA-HQ-OPP-2017-0433-0001
3,1,090000648409d034,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

    The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
    Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
    Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
    EPA must investigate possible synergistic effects of all pesticides.
EPA Must Evaluate the Effects of Multiple Pesticide Ingredient Use and Exposure
 EPAs inattention to synergistic impacts on non-target species has long been a deficiency of EPAs pesticide review and regulation and a focus for Beyond Pesticides work to factor in uncertainties, or unknowns, in registering pesticides under a precautionary approach. Although EPA recognizes that pesticide exposures occur in combinations, it evaluates a very limited number of such interactions.",159,37,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408fd22,"As a citizen who cares deeply about the well-being of our Earth and all creatures who share it, I strongly believe that the EPA must always assess the synergistic effects of pesticides. The reasons are many and sound. 

* Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

* The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.

* Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.

* Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.

Thank you for considering my thoughts and acting accordingly. The EPA must investigate possible synergistic effects of all pesticides.",175,38,EPA-HQ-OPP-2017-0433-0001
3,1,090000648408ed3a,"I want to urge you to think broadly about the effects of approving a pesticide to enter our ecosystem.  This is a grave responsibility and you must think beyond the narrow studies presented by the companies who want to profit above all else.  You must take into account that pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides in advance of agreeing that they are safe for our ecosystems.",179,39,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408e8c7,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",4,1,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408f117,"EPA must investigate possible synergistic effects of all pesticides.Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
",8,2,EPA-HQ-OPP-2017-0433-0001
4,1,09000064840b340b,"I am asking that the EPA always investigate the synergistic effects of all pesticides and always determine if there is really a need for a new pesticide.

Because pesticides occur in mixtures in the air, soil, water and agricultural products, the impacts of these mixtures must be considered in all registration decisions. Synergistic effects of pesticides may also involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other living organisms. Synergistic effects also may affect the environment. For instance, an herbicide may destroy habitat for an animal that is also being poisoned by a insecticide.

Efficacy data should be required for all pesticides because the decision that a pesticide does not cause unreasonable adverse effects requires the EPA to determine where a pesticide is effective.
",14,3,EPA-HQ-OPP-2017-0433-0001
4,1,090000648409c4d6,"
Pesticides occur in mixturesand the impacts of mixtures need to be considered in all registration decisions.
    
EPA needs to determine whether a pesticide is effective and  efficacy data should be required for all pesticides.
    
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms and may be mediated in the environment.

For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.

Please investigate possible synergistic effects of all pesticides.
",29,4,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408f91c,"Pesticides not only are applied in combination, but once released into the water, air, and soil, mix with pesticides already out there. Pesticide safety should be evaluated not in isolation, but in combination.

EPA has to determine whether a pesticide is actually effective to evaluate costs and benefits. Effectiveness should be evaluated for all pesticides.

Pesticides may also interact with pharmaceuticals. The may affect natural processes in other organisms, including humans. These possible interactions must also be tested for.

The effect of pesticides may be increased when other toxins are present in the environment. Such combinations should also be tested and evaluated.

It is critical that pesticides be evaluated not only in isolation, but also for their many possible synergistic effects, since those effects are likely to amplify their toxicity. We must have an accuartate assessment in order to make wise decisions on their use.",52,5,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408eada,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides",55,6,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408e7cf,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.

There are already far too many unsafe and dangerous pesticides on the market now.  Bee colonies are collapsing at unprecedented and alarming rates.",58,7,EPA-HQ-OPP-2017-0433-0001
4,1,090000648409938c,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy a habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.

EPA Must Always Assess Synergistic Effects of Pesticides
EPA is requesting comment on its proposal to require data that will help it determine the synergistic effects of some pesticides. EPA has received on the pressure on a number of fronts, including a report by the Center for Biological Diversity, a report by its own Inspector General, a letter from 35 Congressional Representatives, and research pointing to the unavoidability of synergistic effects. Despite all of the evidence that synergism is the rule rather than the exception, EPAs consideration focuses on a narrow range of cases in which pesticide product patents make claims of synergy.

One such product is Dows Enlist Duo, which combines glyphosate and 2,4-D in an attempt to overcome weed resistance. The focus on products and tank mixes where synergism is a selling point brings to light the fact that as a rule, EPA does not request efficacy data in registering pesticides not intended to protect public health. Thus, although required by law to weigh pesticide risks and benefits, EPA rarely has data to make that determination.",91,8,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408ea6c,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",93,9,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408eb3c,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",95,10,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408eeb1,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides. Be smart.",110,11,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408ea80,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.
Quite simply, you are the ENVIRONMENTAL PROTECTION AGENCY, not the industry greed enabling organization.  Poison is poison and it ALL eventually ends up in OUR food and water.  No about of ignorant denial by the criminal nincompoop in the White House his toadies change THAT from reality.",124,12,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408ea82,"The EPA exists to PROTECT the ENVIRONMENT.  It is up to the EPA to investigate all possible synergistic effects of all pesticides. Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms. Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.

Please:  PROTECT US!
	
",142,13,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408ecb0,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",147,14,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408eb3d,"In land use decisions, cumulative impacts to the surrounding neighborhood must be considered when a new building project is being evaluated before a planning commission. The same is true here: the impacts of mixtures must be considered in all registration decisions. That is, efficacy data should be required for all pesticides.

Not only may synergistic effects of pesticides involve interactions with pharmaceutical chemicals but also naturally-occurring processes in humans and other organisms. For example, as we know from DDT, nature mediates in the environment as when an herbicide may destroy habitat for an animal that is also poisoned by an insecticide and eaten by another.

EPA must investigate possible synergistic effects of all pesticides.",154,15,EPA-HQ-OPP-2017-0433-0001
4,1,090000648408f18a,"Pesticides occur in mixtures in air, soil, water, and agricultural products. 
The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.
",157,16,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408ee3b,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",5,1,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408eb02,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.

Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.

Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.

EPA must investigate possible synergistic effects of all pesticides.",25,2,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408f166,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.

Sincerely yours,
Reto Pieth",31,3,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408ee3c,"It is past time for the EPA to do your job which is to protect our environment and health not pander to Big Ag companies ( which in reality are big Chemical companies). You must regulate pesticides properly which includes the following:

Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions. The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms. Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide. EPA must investigate possible synergistic effects of all pesticides.",41,4,EPA-HQ-OPP-2017-0433-0001
6,1,090000648409c49d,"The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.",50,5,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408f164,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",53,6,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408e8ce,"
    Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
    The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
    Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
    Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
    EPA must investigate possible synergistic effects of all pesticides.",69,7,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408eb6b,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.

Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.

Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.

EPA must investigate possible synergistic effects of all pesticides.",77,8,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408ee5c,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",81,9,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408ec08,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",85,10,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408e7cc,"
    Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
    The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
    Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
    Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
    EPA must investigate possible synergistic effects of all pesticides.
",86,11,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408e87f,"Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",92,12,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408f218,"Please Note and Look Into Synergistic Effects of Pesticides:


   > Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
  >  The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
  >  Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
  >  Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
    EPA must investigate possible synergistic effects of all pesticides.

Thank you, 

Roberta LaFrance",98,13,EPA-HQ-OPP-2017-0433-0001
6,1,090000648409a959,"The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
EPA must investigate possible synergistic effects of all pesticides.",114,14,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408f90e,"I am submitting the following comments because I believe the EPA must always investigate synergy and to determine need for pesticides.

Because pesticides occur in mixtures in air, soil, water, and agricultural products, the impacts of mixtures must be considered in all registration decisions.

The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.

Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.

Also synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide. 

The EPA must investigate possible synergistic effects of all pesticides.

This issue is fundamentally important to me as well as to millions of our fellow Americans. Therefor I trust that my comments regarding this critically important issue will be addressed and thoughtfully considered. Thank you for your time.
",117,15,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408eba1,"As a Christian who cares about all of God's creation, I ask that you always investigate synergy and to determine need for pesticides. I would also like to make the following points:

-Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.
-The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides.
-Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms.
-Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.
-EPA must investigate possible synergistic effects of all pesticides.

Thank you.",141,16,EPA-HQ-OPP-2017-0433-0001
6,1,090000648408ef3a,"1. Pesticides occur in mixtures in air, soil, water, and agricultural products. The impacts of mixtures must be considered in all registration decisions.

2. The decision that a pesticide does not cause unreasonable adverse effects considering all the risks and benefits requires EPA to determine whether a pesticide is effective. Therefore, efficacy data should be required for all pesticides. 

3. Synergistic effects of pesticides may involve interactions with pharmaceutical chemicals and naturally-occurring processes in humans and other organisms. 

4. Synergistic effects may be mediated in the environment. For example, an herbicide may destroy habitat for an animal that is also poisoned by an insecticide.

5. EPA must investigate possible synergistic effects of all pesticid",145,17,EPA-HQ-OPP-2017-0433-0001
